Cluster_ID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
63,0.05501772505188133,0.046095588136852064,0.09926903945646737,0.03290699039771357,0.05464597930576198,0.08297110723678076,-0.09035575728338141,-0.2735064446354702,0.04335613196448326,-0.1756549737207651
64,0.2051436090885106,-0.019959959179575604,-0.038262021997855826,0.009555209122640221,0.01846143469633086,0.03592819941137522,-0.11656044718313084,0.016337562859574748,0.01263152918244573,0.038163614572535844
65,0.37075100915588577,-0.05691386236572275,-0.17452519752218326,0.31775759948762583,-0.12074733916675458,0.2504749022122861,0.19804510609454948,-0.018583112275518548,0.04214044762614155,0.06794838331929055
66,0.08648264358303553,-0.004027347570324309,0.03881794289681424,-0.024845559657989756,-0.04946663673035704,-0.008225550816853406,0.007776770868993413,0.026508325715935213,0.024338431753478357,-0.009371215044315371
67,0.16966527425482208,-0.01611219338657963,-0.030467043592916916,-0.059344344105879354,0.020851634258369185,0.02777348973016587,-0.02431372068584237,0.025639406221570113,0.018614977497671756,0.0027107522814293853
68,0.16144714026454904,-0.012567624063781145,0.005261850184329848,0.0498484327833429,-0.01972663272193317,-0.06787820227085957,-0.11063501995065196,-0.048509763258702314,-0.006066098124184843,-0.001571505589029469
69,0.27123242968265343,0.05794608426993092,-0.033072843146982396,0.051439817132835554,-0.020695892302702537,-0.0679145790215978,0.054181526941348306,0.03767790623253716,-0.08294719628939963,-0.0495403785210121
70,0.07622252305547224,0.03545755021030742,0.12815664578005861,0.04591656201748781,0.16409724851339835,0.016574406891591387,0.05945779534027846,0.09658911667661384,0.08563739301844689,-0.017978891875546844
71,0.26147324220080626,-0.020745140627015317,-0.039193971781783236,-0.007523479619927222,0.004939075714590161,0.011651052248253859,-0.04167177618287875,0.036558665625075835,-0.01738243622249188,0.05325807527743427
72,0.1265170761332656,0.45612688577574045,0.0328678773841056,-0.0269101773978393,0.010365843755232824,0.03783401970283427,-0.005084485669707825,-0.06537956289596544,0.00046421450689288694,0.0034985616534919
73,0.19790503569502457,-0.023298053526120258,-0.0558300644318339,0.04052580246517225,-0.016456970178549777,0.07080163084634752,-0.003586903188566393,0.002670129873197128,0.00443443306102939,0.024164611775998504
74,0.2717176178477657,-0.03302416013327832,-0.09177750148755585,0.08514390054221319,-0.028734331639629112,0.1396633218461735,0.0829235348272221,-0.006598330920248356,0.022758828021042923,0.006161118349251385
75,0.25905413130963095,-0.01912641694649156,-0.048495413978608924,-0.06790701337901353,0.027381127258386886,0.04508737378885243,-0.05311599087019279,0.03257173376646329,0.04167563819764312,0.005060056016357352
76,0.1598364944194848,0.003789366763301071,0.1065566605455808,-0.01204146400631913,-0.005719141353702993,-0.0795630997147432,0.03269605671987615,-0.04421707793591715,0.03130096625164482,0.12713871244669642
77,0.26365255484108685,-0.011434723417149606,-0.015356674460753466,-0.14980628066718554,0.03485091286336646,0.06785767888462221,0.1019719869848762,0.0025300655397247646,-0.032961341097567584,-0.0666248772937965
78,0.11146852356169255,0.006991084873068842,0.03365192772014441,0.07147943795492077,0.01396367339501496,0.11237946837355745,-0.03304846997473265,-0.07675009212002443,-0.03207434590202917,0.0304832498714146
79,0.24480094256045998,-0.020837833481946007,-0.02622723828383001,0.0180444333142946,0.00477404764489428,-0.04186893155801852,-0.05442109443688208,0.02178403844257874,0.03127333779875386,-0.020069502770257416
80,0.10637187387270043,-0.007315148567151496,-0.03433470680922461,0.08914419090002969,-0.03527612547367891,0.04681705907338507,0.0804390696911908,-0.013606627131829417,0.04081137166476506,0.006892207970001281
81,0.1025004532936115,0.0021778635685557354,0.011228553893803329,0.13915925805291207,-0.011524269129830388,0.15137706784792024,0.06900158308661264,-0.08209070288410912,0.023789121537871348,-0.0012248217842897292
82,0.04312098426579364,0.00360800807893412,0.03598617663379652,-0.013183351811372765,0.004358895557610199,-0.027069787300673567,0.028503179831157428,-0.022159796107721876,0.06547327866372664,0.02886827534814766
83,0.20662132875102354,-0.011227626870303611,-0.027680923729059195,-0.020056455603341045,0.0018078968305385611,0.020691669169609038,0.03219331091362509,0.014720021348584347,-0.019056633307901114,-0.017156585265825204
84,0.13726864355297513,0.08880256278969297,-0.026298337513024978,0.031078385621175937,-0.020094296595847435,-0.03303648653816519,0.018440172431128835,0.010416385284130214,-0.029824599730423847,-0.023723588718615414
85,0.19194123952799283,-0.011215835072556465,0.02710054991390442,-0.09926805912932331,0.016505488141162882,-0.006432814082160819,0.08801257884327274,-0.018304686834252806,0.014665845413687262,-0.06723273681977428
86,0.0679157240525592,0.0445330896295016,0.17003377061161012,0.08806072806902024,0.24414318252766534,0.05929460969477456,0.04627805791244184,0.1487217190899909,0.06658253562689925,-0.04947916281635645
87,0.2839318453525653,-0.012015322601630407,0.037869484396415985,0.07774057316160476,-0.002552655962917328,-0.11656434343695334,0.04667573394744151,0.03093685858225412,-0.09705517193178596,0.021222255986871476
88,0.15279256065299843,-0.011919917739378958,-0.005178754918254092,0.018947495590879007,0.0067039048183382645,-0.032501661083137026,-0.06778827618814325,-0.010621805776845765,0.03633666752404422,-0.02326203591633985
89,0.14583992984886557,0.2603827953256031,0.0034068494632662713,-0.009695508394734143,0.0026972045803682573,0.016368736973601132,-0.013351585484425586,-0.015786557202081684,0.004011038184403771,0.016922415473992387
90,0.2370444091727379,-0.015550705007200717,0.006277338207435239,0.012483822540478485,-0.017959356964072123,-0.05311609335649684,0.01768013524720101,0.011053051366300722,-0.06516596713940176,0.023325518569647926
91,0.11763332664991177,-0.013131725387320435,-0.004977311077831284,0.02848899428677158,-0.02108174587368621,-0.02999257228109933,-0.0006128337741763707,-0.00354347552909964,-0.05025496748868807,0.045593517742915445
92,0.1668732726859381,-0.013945594784471839,-0.06053832800211093,0.17869020055477114,-0.07050191495601368,0.06976515157674186,0.10824177042246874,-0.024638634911673223,0.052866722549653807,0.01607110518535353
93,0.06271335704143882,-0.0047160627775789925,-0.00197722940475729,-0.02406180394493028,0.0026197952235903973,-0.015190276639496967,0.027176767675014295,0.002063585167714551,0.021268141675794466,-0.015615151981898594
94,0.06935287838005219,0.008039318732257725,0.18138992398265688,-0.04061470941356118,-0.11194313047794527,-0.025121520301612237,0.0403105652004668,0.02481893806427745,0.1687572170220848,0.11053636376434653
95,0.3576043126808594,-0.039323165191113583,-0.094223864705663,-0.06672317302959185,0.02102993224014432,0.12870637314406255,0.01728788299922897,0.02092363172959399,0.006889738172991027,-0.018107520456502834
96,0.19969878944926867,-0.02397284847153494,0.008747135229071641,0.04991969212206565,-0.04628842349483693,-0.1953781159084796,-0.03339163282211171,-0.036909649619575324,-0.0699070707615115,-0.23301518704873045
97,0.09068674997084102,-0.006589911685113401,0.026463955044763437,-0.012092750715284544,-0.012320015501895232,-0.056852047004219086,0.02351867287909741,-0.01175300281079727,0.03213589856965172,0.02592087087903972
98,0.2715124913273301,-0.024947957984217183,-0.05368522292579357,-0.06257978529930097,0.06832893163085102,0.0876046329309052,-0.1629407767022347,0.04640038967534614,0.13160096290234258,0.0024943236739966668
99,0.196661544047269,-0.014844866214864014,0.008313840781581297,-0.03043259991372283,-0.012092004924879713,-0.06039793177631102,0.02615908544607366,0.018413362681589298,0.03244307373217098,-0.010993206433789164
